CustomerID,OrderID,Product,Quantity,UnitPrice,PurchaseDate,Country,Total
1586,5847,Smartphone,10,499.99,2022-01-30,Australia,4999.9
1129,5848,Printer,4,354.79,2022-02-23,UK,1419.16
1996,5849,Monitor,9,468.39,2022-08-19,Canada,4215.51
1920,5850,Laptop,7,123.52,2022-10-14,Germany,864.64
1177,5851,Tablet,9,190.68,2022-03-20,Germany,1716.1200000000001
1335,5852,Monitor,5,482.61,2022-04-25,Germany,2413.05
1778,5853,Smartwatch,6,58.08,2022-04-01,Australia,348.48
1779,5854,Smartwatch,7,358.35,2022-07-13,Japan,2508.4500000000003
1429,5855,Laptop,1,227.04,2022-09-23,India,227.04
1928,5856,Headphones,10,319.96,2022-01-06,UK,3199.6
1408,5857,Smartwatch,5,239.06,2022-02-17,Japan,1195.3
1598,5858,Headphones,10,456.51,2022-12-25,Germany,4565.1
1068,5859,Keyboard,9,389.56,2022-08-06,Canada,3506.04
1075,5860,Monitor,8,34.61,2022-07-12,Australia,276.88
1969,5861,Printer,7,339.5,2022-10-27,USA,2376.5
1918,5862,Monitor,2,458.76,2022-09-20,France,917.52
1313,5863,Smartwatch,2,52.76,2022-08-21,Canada,105.52
1228,5864,Tablet,2,475.11,2022-02-14,Canada,950.22
1516,5865,Laptop,4,16.05,2022-05-12,Japan,64.2
1040,5866,Gaming Console,5,147.33,2022-04-15,India,736.6500000000001
1781,5867,Headphones,10,382.64,2022-02-27,Australia,3826.3999999999996
1548,5868,Headphones,2,48.89,2022-03-14,India,97.78
1954,5869,Printer,5,142.09,2022-05-04,Canada,710.45
1751,5870,Smartwatch,6,358.79,2022-08-02,Germany,2152.7400000000002
1985,5871,Gaming Console,9,468.87,2022-09-09,Canada,4219.83
1790,5872,Gaming Console,4,349.08,2022-05-21,Canada,1396.32
1715,5873,Gaming Console,4,127.62,2022-11-08,India,510.48
1146,5874,Mouse,9,211.42,2022-03-29,Japan,1902.78
1048,5875,Monitor,4,215.06,2022-04-26,India,860.24
1718,5876,Gaming Console,8,372.2,2022-04-04,USA,2977.6
1475,5877,Tablet,4,163.11,2022-07-07,India,652.44
1240,5878,Laptop,3,194.43,2022-10-22,Germany,583.29
1174,5879,Gaming Console,5,442.24,2022-12-18,Australia,2211.2
1069,5880,Smartwatch,6,344.86,2022-10-01,France,2069.16
1032,5881,Monitor,2,410.37,2022-09-26,Japan,820.74
1869,5882,Mouse,8,90.89,2022-11-15,Canada,727.12
1551,5883,Keyboard,4,112.34,2022-10-14,Canada,449.36
1006,5884,Monitor,7,136.19,2022-03-24,Canada,953.3299999999999
1769,5885,Laptop,10,488.85,2022-11-01,Australia,4888.5
1559,5886,Smartwatch,2,127.22,2022-07-07,Japan,254.44
1991,5887,Tablet,6,287.71,2022-08-16,Australia,1726.2599999999998
1194,5888,Smartwatch,1,88.8,2022-10-30,Canada,88.8
1407,5889,Smartphone,9,123.26,2022-11-18,Canada,1109.3400000000001
1429,5890,Gaming Console,5,376.5,2022-10-02,UK,1882.5
1014,5891,Smartphone,1,364.82,2022-01-03,Germany,364.82
1760,5892,Headphones,6,455.29,2022-10-04,Australia,2731.7400000000002
1256,5893,Laptop,8,403.69,2022-03-14,Australia,3229.52
1702,5894,Tablet,2,45.47,2022-03-21,Australia,90.94
1987,5895,Printer,6,173.22,2022-02-05,USA,1039.32
1824,5896,Printer,8,272.82,2022-08-12,Germany,2182.56
1295,5897,Monitor,8,351.21,2022-11-26,France,2809.68
1808,5898,Keyboard,5,208.17,2022-06-11,Japan,1040.85
1111,5899,Keyboard,9,321.79,2022-12-20,Canada,2896.11
1500,5900,Laptop,7,15.71,2022-05-30,India,109.97
1182,5901,Tablet,5,321.2,2022-06-03,Australia,1606.0
1703,5902,Laptop,1,307.65,2022-09-08,Japan,307.65
1995,5903,Monitor,7,155.49,2022-04-20,Australia,1088.43
1961,5904,Monitor,6,338.16,2022-08-22,USA,2028.96
1176,5905,Keyboard,4,73.53,2022-08-05,Australia,294.12
1971,5906,Laptop,6,397.12,2022-03-18,Germany,2382.7200000000003
1650,5907,Smartwatch,10,329.29,2022-06-05,Germany,3292.9
1050,5908,Monitor,10,240.59,2022-11-10,Australia,2405.9
1954,5909,Headphones,1,388.15,2022-07-03,Canada,388.15
1411,5910,Keyboard,8,213.19,2022-05-20,France,1705.52
1324,5911,Mouse,6,130.5,2022-05-06,Canada,783.0
1680,5912,Smartphone,5,41.25,2022-06-08,USA,206.25
1129,5913,Smartphone,8,22.16,2022-03-03,UK,177.28
1452,5914,Laptop,1,165.92,2022-10-06,Japan,165.92
1975,5915,Tablet,1,39.93,2022-07-14,UK,39.93
1426,5916,Laptop,3,457.51,2022-05-01,Australia,1372.53
1511,5917,Keyboard,1,197.74,2022-04-21,Japan,197.74
1296,5918,Monitor,1,356.67,2022-07-11,Japan,356.67
1696,5919,Headphones,8,300.18,2022-01-27,Japan,2401.44
1957,5920,Smartphone,4,416.88,2022-04-29,India,1667.52
1872,5921,Gaming Console,10,306.51,2022-12-04,Germany,3065.1
1861,5922,Gaming Console,6,396.46,2022-05-04,USA,2378.7599999999998
1021,5923,Headphones,7,20.54,2022-05-09,France,143.78
1534,5924,Keyboard,6,491.97,2022-04-20,UK,2951.82
1939,5925,Smartwatch,10,360.08,2022-03-06,Canada,3600.7999999999997
1163,5926,Monitor,6,127.52,2022-01-09,Germany,765.12
1971,5927,Headphones,3,156.45,2022-03-16,Japan,469.34999999999997
1327,5928,Smartphone,6,139.8,2022-01-06,Australia,838.8000000000001
1948,5929,Smartphone,10,466.16,2022-12-25,USA,4661.6
1232,5930,Tablet,2,41.13,2022-06-16,Canada,82.26
1675,5931,Smartphone,1,255.31,2022-08-21,Australia,255.31
1855,5932,Keyboard,3,368.35,2022-02-09,UK,1105.0500000000002
1517,5933,Smartphone,6,228.11,2022-12-19,India,1368.66
1244,5934,Smartphone,4,357.9,2022-12-19,India,1431.6
1636,5935,Laptop,4,68.31,2022-08-16,France,273.24
1788,5936,Laptop,7,55.69,2022-11-07,UK,389.83
1975,5937,Monitor,5,90.74,2022-02-19,Canada,453.7
1114,5938,Gaming Console,3,141.72,2022-02-02,Germany,425.15999999999997
1471,5939,Gaming Console,2,165.31,2022-10-11,Germany,330.62
1783,5940,Printer,8,376.66,2022-07-24,France,3013.28
1600,5941,Gaming Console,4,362.17,2022-07-11,UK,1448.68
1560,5942,Keyboard,7,134.24,2022-02-05,USA,939.6800000000001
1851,5943,Monitor,4,401.37,2022-09-30,Australia,1605.48
1949,5944,Smartphone,5,465.86,2022-10-24,India,2329.3
1890,5945,Smartphone,1,241.32,2022-09-24,UK,241.32
1553,5946,Gaming Console,9,12.08,2022-07-18,Japan,108.72
1543,5947,Monitor,10,345.77,2022-11-23,Japan,3457.7
1270,5948,Printer,3,272.96,2022-09-21,USA,818.8799999999999
1889,5949,Tablet,1,422.58,2022-03-12,France,422.58
1643,5950,Gaming Console,4,411.41,2022-04-26,Germany,1645.64
1135,5951,Laptop,2,8.94,2022-08-12,Japan,17.88
1845,5952,Keyboard,8,14.55,2022-01-27,Canada,116.4
1407,5953,Printer,1,213.58,2022-06-13,India,213.58
1513,5954,Smartwatch,5,349.03,2022-02-27,Japan,1745.1499999999999
1596,5955,Headphones,10,24.52,2022-07-18,UK,245.2
1066,5956,Headphones,4,440.62,2022-06-15,Japan,1762.48
1599,5957,Keyboard,3,379.87,2022-08-12,India,1139.6100000000001
1580,5958,Smartphone,6,288.83,2022-08-27,Japan,1732.98
1325,5959,Headphones,5,267.98,2022-11-08,Canada,1339.9
1399,5960,Smartphone,8,247.57,2022-01-18,Germany,1980.56
1427,5961,Laptop,8,497.8,2022-05-13,USA,3982.4
1837,5962,Smartwatch,8,204.51,2022-07-22,Japan,1636.08
1378,5963,Printer,10,255.73,2022-02-18,Germany,2557.2999999999997
1143,5964,Smartwatch,9,198.89,2022-12-06,France,1790.0099999999998
1913,5965,Headphones,7,29.62,2022-08-10,India,207.34
1718,5966,Mouse,8,15.25,2022-08-12,France,122.0
1750,5967,Mouse,2,479.43,2022-08-24,Japan,958.86
1696,5968,Mouse,1,332.49,2022-03-14,USA,332.49
1519,5969,Tablet,2,362.03,2022-06-11,Australia,724.06
1537,5970,Printer,6,34.04,2022-02-21,France,204.24
1107,5971,Smartphone,2,368.06,2022-05-10,Canada,736.12
1727,5972,Keyboard,9,445.14,2022-07-28,Japan,4006.2599999999998
1172,5973,Smartphone,4,226.74,2022-03-09,Canada,906.96
1685,5974,Smartwatch,7,317.59,2022-10-01,India,2223.1299999999997
1067,5975,Smartphone,6,180.75,2022-11-29,Australia,1084.5
1373,5976,Keyboard,10,342.33,2022-01-09,France,3423.2999999999997
1828,5977,Keyboard,3,109.35,2022-03-23,India,328.04999999999995
1697,5978,Smartphone,8,41.01,2022-05-18,USA,328.08
1577,5979,Gaming Console,10,288.88,2022-09-11,Canada,2888.8
1713,5980,Laptop,5,62.8,2022-05-15,USA,314.0
1958,5981,Laptop,3,153.22,2022-08-29,USA,459.65999999999997
1762,5982,Tablet,7,123.68,2022-02-09,Australia,865.76
1014,5983,Mouse,3,235.24,2022-11-05,USA,705.72
1129,5984,Smartwatch,4,351.39,2022-05-10,Japan,1405.56
1566,5985,Smartphone,10,267.91,2022-11-30,Australia,2679.1000000000004
1739,5986,Smartphone,5,13.85,2022-07-24,UK,69.25
1850,5987,Smartphone,9,167.5,2022-06-24,Germany,1507.5
1130,5988,Mouse,1,233.52,2022-04-02,Japan,233.52
1494,5989,Gaming Console,7,480.68,2022-09-16,USA,3364.76
1021,5990,Keyboard,1,486.61,2022-09-07,Germany,486.61
1655,5991,Printer,5,55.14,2022-03-14,UK,275.7
1174,5992,Monitor,7,94.26,2022-06-02,Japan,659.82
1943,5993,Monitor,4,264.14,2022-01-12,UK,1056.56
1723,5994,Monitor,6,212.86,2022-06-18,Germany,1277.16
1262,5995,Keyboard,1,338.1,2022-08-03,Japan,338.1
1286,5996,Gaming Console,3,226.71,2022-11-26,India,680.13
1423,5997,Smartwatch,10,393.13,2022-04-01,UK,3931.3
1202,5998,Keyboard,7,498.14,2022-11-13,Germany,3486.98
1567,5999,Monitor,8,5.29,2022-06-09,France,42.32
